source_node_id,target_node_id,method,strength,batch_id,updated_at,profile_id
concept_concept_2cb228cf1194,concept_theme_a97f965c53d2,embedding,0.737674,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_2cb228cf1194,concept_theme_10c25fc2865c,embedding,0.734018,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_theme_a97f965c53d2,embedding,0.85595,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_theme_ab9dbb898396,embedding,0.805374,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_insight_737a190feacc,embedding,0.795681,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_problem_6acab62b2b77,embedding,0.795116,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_data_45a353c451c2,embedding,0.793896,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_concept_2cb228cf1194,embedding,0.793268,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_concept_f2a7c8c9e34a,embedding,0.782526,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_9880cf38291b,concept_theme_7e68b0631524,embedding,0.781822,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_theme_a97f965c53d2,embedding,0.819626,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_problem_9880cf38291b,embedding,0.793896,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_concept_2cb228cf1194,embedding,0.745898,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_insight_00422009ca7d,embedding,0.717607,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_insight_737a190feacc,embedding,0.711511,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_project_a2ba647c923e,embedding,0.696328,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_theme_7e68b0631524,embedding,0.691818,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_data_45a353c451c2,concept_theme_ab9dbb898396,embedding,0.688018,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_framework_9081d5142264,embedding,0.787905,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_problem_9880cf38291b,embedding,0.757901,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_theme_a97f965c53d2,embedding,0.743401,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_theme_7e68b0631524,embedding,0.736717,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_theme_10c25fc2865c,embedding,0.731275,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_theme_ab9dbb898396,embedding,0.707261,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_concept_2cb228cf1194,embedding,0.703722,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_project_a2ba647c923e,concept_data_45a353c451c2,embedding,0.696328,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_quote_37300047e0cc,concept_insight_d56292a6db7a,embedding,0.747249,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_theme_ab9dbb898396,embedding,0.881773,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_concept_2cb228cf1194,embedding,0.786086,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_problem_9880cf38291b,embedding,0.782526,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_insight_737a190feacc,embedding,0.773242,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_problem_6acab62b2b77,embedding,0.762111,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_theme_7e68b0631524,embedding,0.747138,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_theme_a97f965c53d2,embedding,0.726747,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_f2a7c8c9e34a,concept_framework_9081d5142264,embedding,0.723693,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_theme_523b48a108dd,embedding,0.905748,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_insight_737a190feacc,embedding,0.727201,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_theme_ab9dbb898396,embedding,0.725661,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_problem_9880cf38291b,embedding,0.724294,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_concept_2cb228cf1194,embedding,0.695409,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_problem_6acab62b2b77,embedding,0.686932,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_concept_f2a7c8c9e34a,embedding,0.677942,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_fae9a26b1b5d,concept_theme_a97f965c53d2,embedding,0.671378,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_concept_88bb6fcdb482,embedding,0.727215,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_concept_acee6882cb32,embedding,0.69363,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_theme_ce93101aa057,embedding,0.663521,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_concept_b4100f06ff66,embedding,0.654355,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_theme_9bad5ae05f7a,embedding,0.637782,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_domain_cee803d4cfc3,embedding,0.623003,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_concept_2cb228cf1194,embedding,0.5986,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_1aee207f7857,concept_theme_9edcea900bda,embedding,0.593531,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_238b02278eb3,concept_example_002bbaf681b5,embedding,0.701494,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_238b02278eb3,concept_concept_e52dc1b5fbca,embedding,0.570203,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_238b02278eb3,concept_concept_1fca78ffffb2,embedding,0.553143,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_238b02278eb3,concept_concept_98398f0335f0,embedding,0.550606,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_theme_48c2003a5d77,embedding,0.782683,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_7091d2715a81,embedding,0.641134,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_2cb228cf1194,embedding,0.63208,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_98398f0335f0,embedding,0.60528,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_e52dc1b5fbca,embedding,0.603637,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_9faf2c5e903f,embedding,0.602425,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_1fca78ffffb2,embedding,0.594985,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_21f4adf0ff0d,concept_concept_88bb6fcdb482,embedding,0.579443,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_theme_f92ad59e35f8,embedding,0.780575,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_acef4d9fce7d,embedding,0.640412,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_70897c277da6,embedding,0.633393,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_bc306f34f942,embedding,0.611226,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_theme_882929a7b1fc,embedding,0.606939,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_88bb6fcdb482,embedding,0.605973,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_ddbb671a1d33,embedding,0.595854,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_9df00cda61b5,concept_concept_d6d3aad7d086,embedding,0.593991,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_70897c277da6,concept_concept_9df00cda61b5,embedding,0.633393,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_70897c277da6,concept_concept_88bb6fcdb482,embedding,0.629622,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_70897c277da6,concept_concept_acef4d9fce7d,embedding,0.584092,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_70897c277da6,concept_concept_d6d3aad7d086,embedding,0.573451,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_problem_9880cf38291b,embedding,0.795116,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_concept_f2a7c8c9e34a,embedding,0.762111,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_theme_ab9dbb898396,embedding,0.75654,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_insight_737a190feacc,embedding,0.751435,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_concept_2cb228cf1194,embedding,0.731525,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_insight_0fb8a427f923,embedding,0.713306,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_theme_7e68b0631524,embedding,0.708212,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_problem_6acab62b2b77,concept_theme_a97f965c53d2,embedding,0.701213,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_theme_10c25fc2865c,embedding,0.812742,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_project_a2ba647c923e,embedding,0.787905,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_theme_7e68b0631524,embedding,0.774526,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_concept_2cb228cf1194,embedding,0.769487,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_problem_9880cf38291b,embedding,0.758191,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_insight_737a190feacc,embedding,0.744565,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_concept_f2a7c8c9e34a,embedding,0.723693,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_framework_9081d5142264,concept_theme_a97f965c53d2,embedding,0.717227,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_concept_bc306f34f942,embedding,0.690943,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_concept_ddbb671a1d33,embedding,0.670144,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_concept_88bb6fcdb482,embedding,0.667185,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_problem_9880cf38291b,embedding,0.644792,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_concept_9df00cda61b5,embedding,0.640412,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_domain_6a5413595b4b,embedding,0.60948,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_concept_2cb228cf1194,embedding,0.608826,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_concept_acef4d9fce7d,concept_insight_737a190feacc,embedding,0.601937,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_insight_0fb8a427f923,embedding,0.828507,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_insight_00422009ca7d,embedding,0.81967,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_insight_c5ab9b3a0390,embedding,0.742338,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_insight_737a190feacc,embedding,0.741188,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_problem_9880cf38291b,embedding,0.68772,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_data_45a353c451c2,embedding,0.683338,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_theme_a97f965c53d2,embedding,0.674516,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_ab7e798e2fe8,concept_insight_0a53ef175f33,embedding,0.662115,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_insight_ab7e798e2fe8,embedding,0.81967,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_data_45a353c451c2,embedding,0.717607,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_insight_0fb8a427f923,embedding,0.679378,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_theme_a97f965c53d2,embedding,0.622025,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_insight_737a190feacc,embedding,0.621853,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_insight_c5ab9b3a0390,embedding,0.598962,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_theme_ab9dbb898396,embedding,0.587606,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_00422009ca7d,concept_problem_9880cf38291b,embedding,0.585431,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d56292a6db7a,concept_quote_37300047e0cc,embedding,0.747249,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d56292a6db7a,concept_theme_b8b7f4449f5b,embedding,0.683992,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d56292a6db7a,concept_insight_0a53ef175f33,embedding,0.674032,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d56292a6db7a,concept_insight_cd0e0eb65e53,embedding,0.577423,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d56292a6db7a,concept_insight_abd161db0f89,embedding,0.577209,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_insight_0fb8a427f923,embedding,0.810615,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_problem_9880cf38291b,embedding,0.795681,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_concept_f2a7c8c9e34a,embedding,0.773242,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_theme_ab9dbb898396,embedding,0.766884,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_problem_6acab62b2b77,embedding,0.751435,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_insight_c5ab9b3a0390,embedding,0.751322,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_framework_9081d5142264,embedding,0.744565,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_737a190feacc,concept_insight_ab7e798e2fe8,embedding,0.741188,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_insight_ab7e798e2fe8,embedding,0.828507,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_insight_737a190feacc,embedding,0.810615,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_problem_9880cf38291b,embedding,0.737453,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_problem_6acab62b2b77,embedding,0.713306,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_insight_c5ab9b3a0390,embedding,0.707057,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_concept_f2a7c8c9e34a,embedding,0.689555,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_theme_ab9dbb898396,embedding,0.688096,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_0fb8a427f923,concept_insight_00422009ca7d,embedding,0.679378,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_insight_737a190feacc,embedding,0.751322,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_insight_ab7e798e2fe8,embedding,0.742338,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_insight_0fb8a427f923,embedding,0.707057,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_problem_fae9a26b1b5d,embedding,0.669383,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_theme_ab9dbb898396,embedding,0.657778,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_problem_6acab62b2b77,embedding,0.655392,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_concept_f2a7c8c9e34a,embedding,0.634038,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_c5ab9b3a0390,concept_theme_523b48a108dd,embedding,0.62404,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_insight_737a190feacc,embedding,0.665676,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_project_a2ba647c923e,embedding,0.656546,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_concept_2cb228cf1194,embedding,0.655437,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_theme_7e68b0631524,embedding,0.648887,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_framework_9081d5142264,embedding,0.645023,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_theme_10c25fc2865c,embedding,0.628742,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_insight_0fb8a427f923,embedding,0.627115,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_insight_d766b00fd568,concept_theme_ab9dbb898396,embedding,0.625759,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_theme_5240b182cb33,embedding,0.766904,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_concept_9faf2c5e903f,embedding,0.69675,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_concept_1fca78ffffb2,embedding,0.691187,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_theme_ef2718110e9e,embedding,0.686708,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_concept_e52dc1b5fbca,embedding,0.671453,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_concept_98398f0335f0,embedding,0.669399,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_theme_d1bb3a733135,embedding,0.656517,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_04411e9b5dd0,concept_theme_9edcea900bda,embedding,0.637088,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_concept_ddc45b4288a0,embedding,0.804649,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_e2d0e38cfde1,embedding,0.694908,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_9edcea900bda,embedding,0.693171,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_38b944c29632,embedding,0.68592,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_5240b182cb33,embedding,0.68451,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_e4e20b6dd893,embedding,0.65658,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_0b9c40adb718,embedding,0.646982,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_f4d50e998dcc,concept_theme_d1bb3a733135,embedding,0.644199,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_5240b182cb33,embedding,0.715333,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_04411e9b5dd0,embedding,0.686708,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_e4e20b6dd893,embedding,0.665408,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_dbf2642a8ec3,embedding,0.665001,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_2c6c49c54bbd,embedding,0.64533,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_c0edc0bf578f,embedding,0.633847,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_d1bb3a733135,embedding,0.633736,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_ef2718110e9e,concept_theme_0643c166f9c9,embedding,0.626642,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_04411e9b5dd0,embedding,0.766904,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_844f8ad3dc0e,embedding,0.736759,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_ef2718110e9e,embedding,0.715333,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_d1bb3a733135,embedding,0.710616,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_dd615f11df34,embedding,0.697788,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_e4e20b6dd893,embedding,0.693608,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_0643c166f9c9,embedding,0.684601,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_5240b182cb33,concept_theme_f4d50e998dcc,embedding,0.68451,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_concept_d6d3aad7d086,embedding,0.751079,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_9edcea900bda,embedding,0.697777,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_5240b182cb33,embedding,0.693608,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_6e012f9ac3a8,embedding,0.679453,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_38b944c29632,embedding,0.666915,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_fb865f5891ae,embedding,0.665806,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_ef2718110e9e,embedding,0.665408,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_e4e20b6dd893,concept_theme_e2d0e38cfde1,embedding,0.662593,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_b92bec05333d,concept_theme_d1bb3a733135,embedding,0.675156,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_b92bec05333d,concept_theme_5240b182cb33,embedding,0.64437,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_b92bec05333d,concept_framework_3edc9036275c,embedding,0.632962,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
concept_theme_b92bec05333d,concept_theme_b72038f5164d,embedding,0.586245,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:07",
